,0,1,2,3,4
0,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
1,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
2,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
3,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
4,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
5,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
6,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
7,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
8,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
9,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
10,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
11,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
12,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
13,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
14,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
15,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
16,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
17,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
18,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
19,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
20,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
21,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
22,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
23,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
24,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
25,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
26,0.7001762835626448,2.6261242849118864,0.07101988133701628,-0.22962648618800865,1.0
27,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
28,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
29,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
30,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
31,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
32,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
33,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
34,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
35,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
36,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
37,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
38,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
39,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
40,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
41,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
42,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
43,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
44,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
45,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
46,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
47,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
48,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
49,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
50,0.7001762835626448,2.6261242849118864,0.07101988133701628,-0.22962648618800865,1.0
51,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
52,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
53,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
54,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
55,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
56,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
57,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
58,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
59,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
60,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
61,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
62,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
63,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
64,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
65,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
66,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
67,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
68,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
69,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
70,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
71,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
72,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
73,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
74,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
75,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
76,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
77,0.7001762835626448,2.6261242849118864,0.07101988133701628,-0.22962648618800865,1.0
78,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
79,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
80,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
81,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
82,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
83,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
84,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
85,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
86,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
87,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
88,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
89,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
90,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
91,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
92,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
93,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
94,0.7001762835626448,2.6261242849118864,0.07101988133701628,-0.22962648618800865,1.0
95,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
96,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
97,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
98,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
99,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
100,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
101,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
102,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
103,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
104,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
105,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
106,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
107,-0.8915252951712133,-0.34639684971734164,0.9076688895478068,0.09285502728493614,0.0
108,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
109,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
110,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
111,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
112,-1.276442749975355,-0.5723237112367019,0.03603477104697628,-0.5048109062669845,0.0
113,0.27745860013921453,-0.308278688369539,-0.6819075581560473,-0.6338162184688161,0.0
114,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
115,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
116,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
117,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
118,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
119,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
120,0.36258649116954117,-0.49550269350983195,1.3583446760031732,-0.023748175203080563,1.0
121,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
122,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
123,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
124,-1.4550891243350579,0.550125402667412,0.3254459670418233,0.5553222703773305,0.0
125,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
126,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
127,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
128,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
129,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
130,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
131,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
132,-0.7075565128034367,-1.3314264413773842,0.6463604554505854,-0.5829766335818647,0.0
133,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
134,1.4839928532723496,-1.5773360010097137,-0.5169552896177511,-0.024382599039239738,1.0
135,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
136,-1.4424151395354234,-0.21164049883310954,-0.3103299600590866,0.6605373387670747,0.0
137,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
138,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
139,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
140,-0.05180118441080614,0.30448784719270144,-0.15689423750100356,1.6415117128842043,1.0
141,-0.533682487342424,0.9594215822038719,-1.1281311998743706,-0.2663229249421273,0.0
142,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
143,-0.22194546651565908,0.37598315299510465,-0.5359496648036918,-1.0923545714265355,1.0
144,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
145,2.6705189660727435,0.8006057309411426,0.836173489096172,-0.07984552484674394,1.0
146,0.5251856032823459,0.08303256650480019,0.5323293024741249,-0.007571620450919818,1.0
147,1.7935818289180154,-1.123528638348709,-0.9802506538121246,0.6366789986066584,1.0
148,-0.868574175445045,0.3512654716418232,-0.2423072033756441,0.2135505429740606,1.0
149,-0.36446849088243427,-0.08461251665641129,-0.16065166479795778,-0.3550002304799438,0.0
